language_id,stopword,confidence,created_user,last_updated_user,active
100108,നിനക്ക്,2,NULL,NULL,True
100108,അവൾ,2,NULL,NULL,True
100108,ചെയ്യും,2,NULL,NULL,True
100108,വചനം,2,NULL,NULL,True
100108,ആയിരുന്നു,2,NULL,NULL,True
100108,ഒക്കെയും,2,NULL,NULL,True
100108,തമ്മിൽ,2,NULL,NULL,True
100108,മുമ്പെ,2,NULL,NULL,True
100108,അവരെ,2,NULL,NULL,True
100108,എന്നും,2,NULL,NULL,True
100108,നിങ്ങൾ,2,NULL,NULL,True
100108,കൂടെ,2,NULL,NULL,True
100108,പൗലൊസ്,2,NULL,NULL,True
100108,മകൻ,2,NULL,NULL,True
100108,ഏഴ്,2,NULL,NULL,True
100108,ഇടയിൽ,2,NULL,NULL,True
100108,ആകുന്നു,2,NULL,NULL,True
100108,നിന്റെ,2,NULL,NULL,True
100108,നമ്മെ,2,NULL,NULL,True
100108,അപ്പോൾ,2,NULL,NULL,True
100108,കർത്താവേ,2,NULL,NULL,True
100108,എനിക്ക്,2,NULL,NULL,True
100108,മനുഷ്യൻ,2,NULL,NULL,True
100108,യോഹന്നാൻ,2,NULL,NULL,True
100108,ആ,2,NULL,NULL,True
100108,കേട്ട്,2,NULL,NULL,True
100108,എന്നു,2,NULL,NULL,True
100108,ഈ,2,NULL,NULL,True
100108,കഷ്ടം,2,NULL,NULL,True
100108,അവനെ,2,NULL,NULL,True
100108,പറയുന്നു,2,NULL,NULL,True
100108,പറയുന്നത്,2,NULL,NULL,True
100108,ചോദിച്ചു,2,NULL,NULL,True
100108,അങ്ങനെ,2,NULL,NULL,True
100108,ചെന്ന്,2,NULL,NULL,True
100108,നിന്നും,2,NULL,NULL,True
100108,അതിന്,2,NULL,NULL,True
100108,ചിലർ,2,NULL,NULL,True
100108,എഴുന്നേറ്റ്,2,NULL,NULL,True
100108,അവരോട്,2,NULL,NULL,True
100108,ക്രിസ്തുവിന്റെ,2,NULL,NULL,True
100108,എന്തെന്നാൽ,2,NULL,NULL,True
100108,ദൈവത്തിന്റെ,2,NULL,NULL,True
100108,മുഖാന്തരം,2,NULL,NULL,True
100108,ചെയ്തു,2,NULL,NULL,True
100108,പുരുഷാരം,2,NULL,NULL,True
100108,സകല,2,NULL,NULL,True
100108,അവൻ,2,NULL,NULL,True
100108,ഇത്,2,NULL,NULL,True
100108,വന്നു,2,NULL,NULL,True
100108,എങ്കിൽ,2,NULL,NULL,True
100108,അടുക്കൽ,2,NULL,NULL,True
100108,ഉണ്ട്,2,NULL,NULL,True
100108,ശിഷ്യന്മാർ,2,NULL,NULL,True
100108,നിന്നു,2,NULL,NULL,True
100108,കണ്ടിട്ട്,2,NULL,NULL,True
100108,എങ്കിലും,2,NULL,NULL,True
